Unnamed: 0,cs,mcs,smir,smer,bfio,bfin,bfic,bfia,bfie,AR,SI,SG,VV
5.03686628356723,3.796190259860656,1.9616724359715203,3.3420073501045158,2.9724361923487015,4.265749136258199,3.0334211723255984,1.7729987766997968,1.7824072859679132,3.6681545001341447,Reflective,Sensory,Sequential,Visual
4.6403567446417995,2.45823445330591,2.7221947796398505,3.0808169714661666,2.8807582561432077,3.16014266276339,4.771589431181423,3.073215889327753,3.8248134791725317,2.7370283247240077,Reflective,Sensory,Sequential,Visual
6.182056942415722,3.1454634174822065,3.486762608787774,2.7377758497406006,3.3197059654400944,3.425073012749139,4.930214607598222,3.9534240438785933,3.4118195247597516,3.304522679802974,Reflective,Sensory,Sequential,Visual
5.49337633581283,4.69889551107322,3.8604424347810773,2.8841600080169245,3.836348079276097,3.132918079948886,1.7811660375009755,2.6166598212475014,1.5807154694598649,3.3522442025217796,Reflective,Sensory,Sequential,Visual
6.786925746066709,1.7763587381118926,3.3854676833648143,3.461819301157326,2.594227457324634,4.929185766682992,4.115636663865344,3.244324928504104,3.6565691911814673,5.42528033631441,Reflective,Sensory,Sequential,Visual
6.789155614286116,2.700225396214227,3.26285939613602,2.8043043783238195,3.5015836159522995,3.9914912261928355,4.802282385874894,3.1440247843604814,2.9081257100052147,2.85635935372928,Reflective,Sensory,Sequential,Visual
6.883290023274016,4.208165092229235,3.5183690616345054,4.044240365636343,2.920909631779011,2.164563953732158,2.0359696857334835,5.268076261655576,3.674465524632866,3.58619647121274,Reflective,Sensory,Sequential,Visual
5.060987087578281,3.7787223440490814,3.5688735266281677,3.1737602225184007,2.9131758084766104,4.151004194975186,5.6317896691662295,5.108592706821009,4.452894750571333,3.225988533703175,Reflective,Sensory,Sequential,Visual
0.7417478545482385,4.326737652631769,3.091277685151694,2.8310449630741417,2.8104475912249813,1.6897485304366782,4.591714951321867,3.761669213346145,2.0623151105100197,2.6062903447159584,Reflective,Sensory,Sequential,Visual
4.209685730941721,3.097957214563142,1.1937418088888418,3.027261660168956,3.172529505164707,4.4111420793008165,5.599307748870989,4.8768652626110525,2.908943460942515,2.755354471576901,Reflective,Sensory,Sequential,Visual
5.27358590425445,3.185474510489679,2.780621422276218,2.7678604935128006,3.2643889776977333,2.976248959164489,3.0829404449834676,3.796729042530959,2.9204782451091416,4.819150869190954,Reflective,Sensory,Sequential,Visual
3.9772998901108916,3.0306523042190197,2.157409423043996,2.6462302083862723,2.7648048432023993,5.633553357041952,4.70222738982834,5.030383229996866,3.730273049705789,2.73754621365628,Reflective,Sensory,Sequential,Visual
4.222672423971716,3.0283478786330966,3.740736705674288,3.2898195275753546,3.11225822895918,4.947214961370453,2.7212533844597995,4.336202074384141,3.623667769019832,3.385422064522901,Reflective,Sensory,Sequential,Visual
3.5457367688630317,3.9991073745321803,2.6829510693022214,2.3141110879384694,2.558053592158132,4.306738269657073,2.525423195194392,5.542045061224448,1.4056495136883305,4.9713065307032185,Reflective,Sensory,Sequential,Visual
4.708542516480125,4.036123809294837,3.2947441637422643,3.1350092745716878,3.111031753629822,3.5393564525713077,4.085486406869166,1.8732832747595645,2.014037886939712,4.217741872013056,Reflective,Sensory,Sequential,Visual
3.5048981727034416,2.7532547597118096,3.3557444524288416,2.540610480107136,3.468800741591835,1.6345038331069603,4.794046777955961,4.184433210364542,3.34418282615098,4.407025448324672,Reflective,Sensory,Sequential,Visual
3.3010033950362185,3.301687381111367,3.596265259743276,2.6736535733318614,3.366139237021357,2.7309039541293396,3.182471332705937,2.194642003689136,2.366389617344675,2.561539503996216,Reflective,Sensory,Sequential,Visual
5.981289593263549,3.409918900252247,2.5678422791767197,3.4246624482145145,3.012755251257965,3.7465002713063593,6.2978240468230675,3.5823290235988052,4.084821286390924,3.0742302368965615,Reflective,Sensory,Sequential,Visual
6.495309656388704,2.9004118881240935,3.682027453292833,3.568035793438808,3.5677871560777024,1.787711385766458,3.0689025153691527,3.421961917098263,3.07017724613151,4.120824389073316,Reflective,Sensory,Sequential,Visual
6.140631009837621,4.020769008524116,3.8326375735405547,3.2976752100209246,3.2470478470638406,1.6826827486961098,4.205142393984525,3.9039421768433833,3.3570754611721205,2.620781637237636,Reflective,Sensory,Sequential,Visual
4.866638714546606,3.304186218854088,3.9106365634996703,2.7840883168924573,3.324123697294702,3.0701807995829915,3.3563533603178133,3.3566821469419885,3.316077778621483,3.2516559941990213,Reflective,Sensory,Sequential,Visual
8.267309001876315,3.4179086133740446,3.9805630414009685,2.273508064974483,3.403351635869072,4.63503399116661,3.8639682746398036,4.812187783049045,2.7029812608357493,4.744326993358314,Reflective,Sensory,Sequential,Visual
8.585150853512612,2.92741555186236,2.895327443341129,2.907457745116403,2.656401034392479,2.5419174255449075,2.796811693140725,2.871081665457077,3.1031349958381824,3.815303016075364,Reflective,Sensory,Sequential,Visual
4.680187190079193,3.743986869478346,2.3702587460775186,3.2572453147478853,3.3567231881819035,4.175292249573224,4.067183747756781,6.283752780794293,2.6031081247854093,3.210350059874805,Reflective,Sensory,Sequential,Visual
8.203849018660918,2.89476695832844,2.587276102434388,3.3041188327133817,3.0236082931656973,4.337900766122795,3.9824677250781484,2.079143033666694,4.415017713661405,5.049905973486011,Reflective,Sensory,Sequential,Visual
6.377353913122685,4.654445059199972,3.077122595560091,2.6354444433688746,2.640238951510235,2.7592085731979363,3.7506041717404712,5.584147529045214,2.7027135686397465,3.8070599220003585,Reflective,Sensory,Sequential,Visual
3.625520870761559,3.995801796973464,3.7190111777848394,4.028394734610675,3.5502284825483743,3.189385519355735,4.363322957281557,4.857953254183393,3.8122020707286155,4.0311753460182675,Reflective,Sensory,Sequential,Visual
4.3981577671107015,3.38392723192759,4.111105713968806,2.625628807569264,3.450455176980176,3.149975887663927,3.8113786466776562,5.037685645801988,3.2903451617797597,3.6668513266921066,Reflective,Sensory,Sequential,Visual
4.060981153758695,3.433314136036086,3.3957586079995323,3.886596302210769,3.235399863316998,3.9282438703019738,4.380258848280654,3.8816238318466723,2.761730986861041,3.783581624130865,Reflective,Sensory,Sequential,Visual
7.663404308875192,2.245398181324634,2.7916380892759145,3.2545079372132086,4.005210333331667,3.5291649422137428,3.2377907820073792,5.675840253160914,1.9312644854526708,1.8918312730635138,Reflective,Sensory,Sequential,Visual
5.38317166611928,2.8993129343461566,2.252483048953624,3.5153212099181745,3.5809468367794937,3.4904742656334315,5.597029780113305,2.551014793596076,1.8669955351275664,3.0831386539108054,Reflective,Sensory,Sequential,Visual
1.7986901558333357,4.2682494230874735,3.1479723375958004,3.644261578612762,3.43842797446767,4.133971184396277,4.342805855824482,4.158080392570775,3.6648117448531874,4.6809273502282425,Reflective,Sensory,Sequential,Visual
3.177375962919087,4.51176994128093,3.1793577105244077,2.3023598711074142,3.3389485102649203,2.8169436088630384,4.6088780263744304,2.9930294329429437,2.761938426266098,2.136326901617905,Reflective,Sensory,Sequential,Visual
6.682399139143967,3.57397327504815,2.486661860075407,3.0307287629477075,3.2779007032021177,2.26444604285138,5.25987856039521,4.613005129599976,2.948680371001638,3.651395133986548,Reflective,Sensory,Sequential,Visual
2.397772262212797,3.09224601073942,4.552946677220695,3.3933450731252313,3.0148219772686904,4.268045778921201,5.157680936749312,4.66305689035162,3.1813370759614314,3.1186915820598125,Reflective,Sensory,Sequential,Visual
7.31464068651367,2.918978219108313,4.193980271960868,3.159917944009725,4.241479683754961,2.807525871157202,5.488319420261195,3.8935902235643716,2.591766910259728,3.2475946712042445,Reflective,Sensory,Sequential,Visual
4.7403762833459195,4.744486809754851,4.500522142883279,3.28563823938452,3.2971856083426525,3.744210139482025,4.385780612415382,2.6010885870520606,2.918488834059078,2.3110084767457644,Reflective,Sensory,Sequential,Visual
1.8604724674853284,2.2854958966343935,3.3771247489817258,3.6072931478091097,4.060091899622212,3.0741059669181197,4.842693625039443,3.6432654647330587,2.9887591895586434,4.328734531854698,Reflective,Sensory,Sequential,Visual
3.2992196550131982,3.5537553214054793,3.578605274727258,3.1931349645416964,3.0244972591748565,2.827857006726922,3.758042765200315,4.925744486474603,3.582623622369834,3.3371436562561962,Reflective,Sensory,Sequential,Visual
3.929949119241268,2.520513862397642,2.241737746698143,3.667186475691472,3.0627852159128115,4.006355790445177,3.7370552008158056,4.1891379000378475,3.1955915322607096,2.615845599799412,Reflective,Sensory,Sequential,Visual
8.39622966932623,3.8635751600364703,2.9487918425760102,2.871924094617136,3.1304886884969854,6.009141365829665,4.158305299891986,4.139374362342309,3.9861600963613526,3.81891941774971,Reflective,Sensory,Sequential,Visual
6.542958293101176,3.3193150660046844,3.756940230455876,3.0133470779202187,3.316018910977608,1.2923222740862412,4.683219864060239,4.050906831921795,3.959400453024063,1.3404490918286194,Reflective,Sensory,Sequential,Visual
6.267637713943005,2.5656857016578196,2.7431719211031482,4.063849881133379,3.1911868665081347,3.856954007278957,4.637780358526016,4.208875374790792,3.2566149526119292,3.918667018212626,Reflective,Sensory,Sequential,Visual
7.448814148860798,4.093209388560602,3.6867528220392636,2.4539095408595983,4.0366863034258,2.278358572868277,4.080411729663256,2.8853986892406924,3.078713477596922,3.8900495183811774,Reflective,Sensory,Sequential,Visual
4.2134885611739605,3.9412079821584642,4.098371304118084,2.4093547454269317,3.556472868149901,4.416890741702466,3.4908575281450416,5.140660855202484,3.0074746652067508,3.729416915343784,Reflective,Sensory,Sequential,Visual
8.62094656667107,2.70644505132719,2.46841339997436,1.921805976412178,2.9834038281037607,2.073774066408018,5.396036993728714,4.753250541688007,2.5613100616005875,5.410846869030646,Reflective,Sensory,Sequential,Visual
1.4678109957337306,2.1620748186205194,3.9736316542038312,4.340712651573696,3.921198148659526,4.258005875460965,4.367349761799282,4.5876499193692695,3.761164528926666,3.852441351542049,Reflective,Sensory,Sequential,Visual
0.7405680385816562,3.216851229006171,2.4705070240926386,2.4746671478099675,3.3629536954880526,5.216537129386542,4.685173520873551,2.0211659246202336,2.311337882432003,4.373884939756026,Reflective,Sensory,Sequential,Visual
5.051352446736506,2.374367391538516,2.7599144702669376,3.224263356983627,2.541198167476039,4.115128578726479,3.763854109830327,4.2690247296092325,3.317553977165058,4.708587713739419,Reflective,Sensory,Sequential,Visual
4.9158792325822995,3.3115738384907956,2.6847089356763227,2.7067488014897925,2.6294455813421105,5.630435355383843,2.5613407976900753,2.950378988114815,2.5362223485380446,4.3376398531676035,Reflective,Sensory,Sequential,Visual
2.796345351765342,4.746449538756574,2.321770691265892,3.2190174341938627,3.5733339713569934,4.084251092729643,3.601142115934391,3.54658250966553,3.1682207386945724,3.5139247255422745,Reflective,Sensory,Sequential,Visual
4.587135707146611,5.042730302885745,2.608712036045173,3.919070433643693,4.057205664708745,2.964484577340918,4.34203556289457,5.408213158615586,2.8175380690599683,3.4691956057795426,Reflective,Sensory,Sequential,Visual
4.8804582233098905,2.7589351267917985,3.3841009690226027,2.236467093347014,3.432937617109111,4.570095209524162,1.8247676754676785,4.080096402495546,4.149823538874493,2.6738348194220958,Reflective,Sensory,Sequential,Visual
6.137122767477795,3.3357187047713492,3.6120329529803894,2.5709968532751146,3.3580713676985434,1.9688745041171984,3.6738902016172035,2.726965982777142,2.5220249747671275,4.607357470443366,Reflective,Sensory,Sequential,Visual
7.706674551405659,3.380520459683487,4.9428181250864185,3.2629898914435063,3.3685876727092805,3.247464619901802,3.914316128393149,3.522601215427171,3.7190268830203874,4.386479602937437,Reflective,Sensory,Sequential,Visual
2.153875382942504,1.8160696655898354,3.4997916803297455,4.36875440989013,3.2767565819506004,4.575838588263983,3.8635217069684624,3.579332832107744,3.893952147105075,3.400657835378893,Reflective,Sensory,Sequential,Visual
4.379360475929252,2.7686357478329056,3.6103542008599754,2.5826910911826393,3.292632840802037,3.5947165481367374,4.849780401295232,4.186657520979699,3.111142927227267,4.276641036779635,Reflective,Sensory,Sequential,Visual
2.2455715554517948,3.07579811951147,2.7538272983488463,2.957389689853481,3.305828467718942,4.218399877911369,3.7138951703625804,4.199155174878321,3.185353545803329,2.0683965641821302,Reflective,Sensory,Sequential,Visual
8.468121228813192,4.11484378242061,3.0498460692977885,3.8409228087364555,3.3484797354606073,3.2150894625804707,3.1806199009073657,3.3637788021411676,2.810034970323821,3.7648658652167986,Reflective,Sensory,Sequential,Visual
7.074933979305107,2.2715033678022474,1.3005929852893228,3.5479001717537475,2.6460052913097076,3.3451023408937544,2.6337830177691504,1.7760711073274111,3.5808513620319706,4.230304862986377,Reflective,Sensory,Sequential,Visual
1.2536561347943134,3.408912432531056,3.1979289652972467,3.3609300111164813,3.3349975089691526,2.478928873051344,4.95849345545052,3.5161850623618665,3.1092544570206337,2.8923269074976994,Reflective,Sensory,Sequential,Visual
1.5101709457751191,2.183781348346052,4.308911311674164,2.9456181615714603,2.969447010248777,4.808978455118715,3.188268916978072,5.617449287149346,3.6940006229043796,3.2444121754496127,Reflective,Sensory,Sequential,Visual
7.919162198338693,4.348528403196057,3.2332910357808564,2.6590794639107806,3.4927733191723926,2.8208054159453093,5.7608226496563955,3.828604842202283,2.8289855567943953,3.7761426133571416,Reflective,Sensory,Sequential,Visual
2.289205220897869,3.6497855453193995,4.095556378671433,3.434480719717615,3.7412509835459558,2.729269360434219,2.3865493347074342,5.273676706035668,2.8643421969646754,3.431839100887615,Reflective,Sensory,Sequential,Visual
